REGION,PRIMARY_SAMPLE_UNIT,YEAR,LAT_DEGREES,LON_DEGREES,MAPGRID_NR,SUB_REGION_NR,ZONE_NR,PROT,METERS_COMPLETED,SPECIES_CD,N,JUV,MAX_DIAMETER,PERP_DIAMETER,HEIGHT,OLD_MORT,RECENT_MORT,BLEACH_CONDITION,DISEASE,survey_type,analysis_group,strat_cora
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,PHY AMER,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,PHY AMER,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,POR ASTR,1,0,5,.,5,5,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,POR ASTR,1,0,5,.,2,0,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,POR ASTR,1,0,5,.,5,5,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,POR ASTR,1,0,5,.,2,0,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,POR BRAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,POR BRAN,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,POR DIVA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,POR DIVA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,POR FURC,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,POR FURC,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,POR PORI,1,0,5,.,2,0,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,POR PORI,1,0,6,.,4,0,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,POR PORI,1,0,5,.,3,0,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,POR SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,PSE CLIV,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,PSE CLIV,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,PSE STRI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,PSE STRI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,SCO CUBE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,SCO CUBE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,SCO LACE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,SCO SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,SCO SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,SID RADI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,SID RADI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,SID SIDE,1,0,5,.,2,0,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,SID SIDE,1,0,8,.,3,0,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,SID SIDE,1,0,5,.,2,0,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,SID SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,SOL BOUR,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,SOL BOUR,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,SOL HYAD,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,SOL HYAD,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,STE INTE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9577,2022,24.75769,-80.75126,3075347,9,4,0,10,STE INTE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,ACR CERV,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,ACR CERV,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,ACR PALM,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,AGA AGAR,1,0,10,.,5,10,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,AGA FRAG,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,AGA FRAG,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,AGA HUMI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,AGA HUMI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,AGA LAMA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,AGA LAMA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,AGA SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,AGA SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,CLA ABRU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,CLA ABRU,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,COL NATA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,COL NATA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,DIC STOK,1,0,15,.,10,15,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,DIP LABY,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,DIP LABY,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,EUS FAST,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,EUS FAST,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,FAV FRAG,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,FAV FRAG,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,HEL CUCU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,HEL CUCU,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,ISO RIGI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,ISO SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,ISO SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MAD AURE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MAD AURE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MAD DECA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MAD DECA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MAD FORM,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MAD SENA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MAN AREO,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MAN AREO,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MEA MEAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MEA MEAN,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MON CAVE,1,0,5,.,10,0,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MUS ANGU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MUS ANGU,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MYC ALIC,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MYC ALIC,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MYC FERO,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MYC FERO,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MYC LAMA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,MYC LAMA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,OCU DIFF,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,OCU SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,OCU SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,ORB ANNU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,ORB ANNU,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,ORB FAVE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,ORB FAVE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,ORB FRAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,ORB FRAN,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,PHY AMER,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,PHY AMER,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,POR ASTR,1,0,5,.,2,5,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,POR ASTR,1,0,8,.,10,15,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,POR ASTR,1,0,5,.,2,20,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,POR ASTR,1,0,5,.,3,5,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,POR ASTR,1,0,8,.,5,0,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,POR BRAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,POR BRAN,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,POR DIVA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,POR DIVA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,POR FURC,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,POR FURC,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,POR PORI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,POR PORI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,POR SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,PSE CLIV,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,PSE CLIV,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,PSE STRI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,PSE STRI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SCO CUBE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SCO CUBE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SCO LACE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SCO SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SCO SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SID RADI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SID RADI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SID SIDE,1,0,5,.,2,0,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SID SIDE,1,0,5,.,4,10,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SID SIDE,1,0,9,.,2,40,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SID SIDE,1,0,6,.,3,0,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SID SIDE,1,0,10,.,3,50,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SID SIDE,1,0,10,.,5,30,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SID SIDE,1,0,5,.,3,0,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SID SIDE,1,0,8,.,2,10,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SID SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SOL BOUR,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SOL BOUR,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SOL HYAD,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,SOL HYAD,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,STE INTE,1,0,5,.,5,0,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9578,2022,24.75618,-80.77118,3069573,9,4,0,10,STE INTE,1,0,5,.,2,0,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,ACR CERV,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,ACR CERV,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,ACR PALM,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,AGA AGAR,1,0,5,.,2,10,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,AGA AGAR,1,0,5,.,2,0,0,T,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,AGA FRAG,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,AGA FRAG,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,AGA HUMI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,AGA HUMI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,AGA LAMA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,AGA LAMA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,AGA SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,AGA SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,CLA ABRU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,CLA ABRU,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,COL NATA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,COL NATA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,DIC STOK,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,DIC STOK,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,DIP LABY,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,DIP LABY,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,EUS FAST,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,EUS FAST,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,FAV FRAG,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,FAV FRAG,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,HEL CUCU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,HEL CUCU,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,ISO RIGI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,ISO SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,ISO SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,MAD AURE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,MAD AURE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,MAD DECA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,MAD DECA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,MAD FORM,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,MAD SENA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,MAN AREO,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,MAN AREO,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,MEA MEAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,MEA MEAN,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,MON CAVE,1,0,10,.,15,20,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9579,2022,24.75377,-80.75926,3060039,9,4,0,10,MON CAVE,1,0,5,.,8,55,0,N,A,DRM,NCRMP_GRP,CFK07
