REGION,PRIMARY_SAMPLE_UNIT,STATION_NR,YEAR,MONTH,DAY,HABITAT_CD,MEAN_RUG,LAT_DEGREES,LON_DEGREES,MAPGRID_NR,SUB_REGION_NR,ZONE_NR,MPA_NR,PROT,DEPTH_STRAT,MIN_DEPTH,MAX_DEPTH,METERS_COMPLETED,SPECIES_CD,N,JUV,MAX_DIAMETER,PERP_DIAMETER,HEIGHT,OLD_MORT,RECENT_MORT,BLEACH_CONDITION,DISEASE,survey_type,analysis_group,strat_cora
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,ORB FAVE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,ORB FRAN,1,0,40,40,35,30,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,POR ASTR,1,0,6,5,2,2,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,POR ASTR,1,0,11,9,6,0,0,P,A,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,POR ASTR,1,0,7,6,4,2,0,P,A,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,POR FURC,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,POR PORI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,PSE CLIV,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,PSE STRI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,SID RADI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,SID SIDE,1,0,9,6,5,2,0,P,A,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,SID SIDE,1,0,5,4,2,5,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,SID SIDE,1,0,9,7,2,3,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,SID SIDE,1,0,7,6,5,2,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,SID SIDE,1,0,17,16,4,5,0,P,A,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,SID SIDE,1,0,20,10,7,2,0,P,A,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,SID SIDE,1,0,16,10,4,2,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,SID SIDE,1,0,10,5,2,0,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,SID SIDE,1,0,10,10,11,10,0,P,A,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,SID SIDE,1,0,15,12,10,1,0,P,A,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,SOL BOUR,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,STE INTE,1,0,12,9,3,45,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,1,2022,11,1,ISOL_HR,0.59,24.61505,-81.38361,2459732,8,1,0,2,CD0,4,5.2,10,STE INTE,1,0,12,10,3,5,0,N,A,MIR,MIR_GRP,CFK01
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,ACR CERV,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,ACR PALM,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,AGA AGAR,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,AGA LAMA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,COL NATA,1,0,25,15,5,30,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,COL NATA,1,0,12,12,6,20,0,PB,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,COL NATA,1,0,95,92,45,80,0,PB,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,COL NATA,1,0,62,47,45,60,0,P,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,COL NATA,1,0,9,8,2,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,COL NATA,1,0,42,35,40,20,0,PB,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,DIC STOK,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,DIP LABY,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,EUS FAST,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,FAV FRAG,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,HEL CUCU,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,MAD DECA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,MEA MEAN,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,MON CAVE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,OCU DIFF,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,ORB ANNU,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,ORB FAVE,1,0,30,25,35,5,0,PB,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,ORB FAVE,1,0,95,90,90,60,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,ORB FAVE,1,0,65,60,55,95,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,ORB FAVE,1,0,60,20,10,20,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,ORB FAVE,1,0,65,45,60,90,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,ORB FAVE,1,0,60,45,72,30,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,ORB FRAN,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,POR ASTR,1,0,25,20,10,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,POR ASTR,1,0,8,8,6,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,POR ASTR,1,0,27,25,12,10,0,PB,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,POR ASTR,1,0,19,17,8,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,POR ASTR,1,0,9,8,4,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,POR FURC,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,POR PORI,1,0,12,10,6,0,0,P,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,POR PORI,1,0,12,10,8,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,POR PORI,1,0,18,16,10,20,0,P,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,POR PORI,1,0,16,12,8,10,0,P,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,PSE CLIV,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,PSE STRI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID RADI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,25,25,15,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,34,26,20,5,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,8,7,4,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,37,32,12,10,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,27,25,8,5,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,32,32,6,20,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,10,8,3,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,57,35,4,0,0,P,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,35,35,30,60,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,12,12,8,10,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,24,18,16,20,0,P,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,29,27,10,5,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,48,43,12,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,22,22,9,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,27,12,8,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SID SIDE,1,0,47,45,26,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,SOL BOUR,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9013,1,2022,9,8,ISOL_HR,1.086666667,24.90357,-80.61605,3460920,10,2,11,2,CD0,1.8,3.4,10,STE INTE,1,0,16,12,2,10,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ACR CERV,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ACR PALM,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,AGA AGAR,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,AGA LAMA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,COL NATA,1,0,45,40,40,0,0,P,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,DIC STOK,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,DIP LABY,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,EUS FAST,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,FAV FRAG,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,HEL CUCU,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,MAD DECA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,MEA MEAN,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,MON CAVE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,OCU DIFF,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ORB ANNU,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ORB FAVE,1,0,32,30,25,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ORB FAVE,1,0,12,60,80,40,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ORB FAVE,1,0,18,16,19,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ORB FAVE,1,0,22,12,18,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ORB FAVE,1,0,12,10,5,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ORB FAVE,1,0,80,60,55,80,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ORB FAVE,1,0,12,10,2,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ORB FAVE,1,0,22,20,16,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ORB FAVE,1,0,30,20,30,10,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ORB FAVE,1,0,12,10,14,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ORB FAVE,1,0,15,12,2,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ORB FAVE,1,0,16,16,12,90,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ORB FAVE,1,0,12,12,85,70,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,ORB FRAN,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,POR ASTR,1,0,8,6,2,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,POR ASTR,1,0,12,12,6,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,POR ASTR,1,0,8,6,4,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,POR FURC,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,POR PORI,1,0,12,10,6,5,20,T,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,POR PORI,1,0,12,10,4,0,5,P,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,PSE CLIV,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,PSE STRI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,SID RADI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,SID SIDE,1,0,43,30,20,0,0,P,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,SID SIDE,1,0,32,30,16,10,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,SID SIDE,1,0,27,25,15,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,SID SIDE,1,0,16,12,8,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,SID SIDE,1,0,12,12,5,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,SID SIDE,1,0,13,13,4,0,0,N,A,MIR,MIR_GRP,CFK02
FLK,9014,1,2022,9,8,ISOL_HR,1.007692308,24.90357,-80.61654,3460919,10,2,11,2,CD0,1.5,3.4,10,SID SIDE,1,0,12,6,5,0,0,P,A,MIR,MIR_GRP,CFK02
