analysis_group,REGION,YEAR,PRIMARY_SAMPLE_UNIT,SUB_REGION_NR,ZONE_NR,PROT,strat_cora,METERS_COMPLETED,survey_type,LAT_DEGREES,LON_DEGREES,MAPGRID_NR,species_cd,N,JUV,MAX_DIAMETER,PERP_DIAMETER,HEIGHT,OLD_MORT,RECENT_MORT,BLEACH_CONDITION,DISEASE
NCRMP_GRP,FLK,2022,1074,9,2,0,CFK02,10,NCRMP,24.65303,-81.14329,2630127,SID SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1074,9,2,0,CFK02,10,NCRMP,24.65303,-81.14329,2630127,SOL BOUR,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1074,9,2,0,CFK02,10,NCRMP,24.65303,-81.14329,2630127,SOL HYAD,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1074,9,2,0,CFK02,10,NCRMP,24.65303,-81.14329,2630127,ACR PALM,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1074,9,2,0,CFK02,10,NCRMP,24.65303,-81.14329,2630127,AGA SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1074,9,2,0,CFK02,10,NCRMP,24.65303,-81.14329,2630127,ISO SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1074,9,2,0,CFK02,10,NCRMP,24.65303,-81.14329,2630127,MYC FERO,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1074,9,2,0,CFK02,10,NCRMP,24.65303,-81.14329,2630127,OCU SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1074,9,2,0,CFK02,10,NCRMP,24.65303,-81.14329,2630127,PHY AMER,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1074,9,2,0,CFK02,10,NCRMP,24.65303,-81.14329,2630127,POR BRAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1074,9,2,0,CFK02,10,NCRMP,24.65303,-81.14329,2630127,SCO SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,ACR CERV,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,AGA FRAG,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,AGA HUMI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,AGA LAMA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,CLA ABRU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,DIC STOK,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,EUS FAST,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,FAV FRAG,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,HEL CUCU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,ISO RIGI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,MAD AURE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,MAD FORM,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,MAD SENA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,MAN AREO,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,MEA MEAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,MUS ANGU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,MYC ALIC,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,MYC LAMA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,OCU DIFF,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,ORB ANNU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,ORB FAVE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,ORB FRAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,POR DIVA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,POR FURC,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,POR PORI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,POR SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,PSE CLIV,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,SCO CUBE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,SCO LACE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,SID SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,SOL HYAD,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,ACR PALM,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,AGA SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,ISO SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,MYC FERO,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,OCU SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,PHY AMER,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,POR BRAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1075,9,2,0,CFK02,10,NCRMP,24.72609,-80.93315,2940968,SCO SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,ACR CERV,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,AGA AGAR,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,AGA FRAG,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,AGA HUMI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,AGA LAMA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,CLA ABRU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,COL NATA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,DIP LABY,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,EUS FAST,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,FAV FRAG,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,HEL CUCU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,ISO RIGI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,MAD AURE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,MAD DECA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,MAD FORM,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,MAD SENA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,MAN AREO,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,MEA MEAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,MUS ANGU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,MYC ALIC,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,MYC LAMA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,OCU DIFF,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,ORB ANNU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,ORB FRAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,POR DIVA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,POR FURC,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,POR PORI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,POR SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,PSE CLIV,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,PSE STRI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,SCO CUBE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,SCO LACE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,SID RADI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,SID SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,SOL BOUR,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,SOL HYAD,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,STE INTE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,ACR PALM,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,AGA SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,ISO SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,MYC FERO,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,OCU SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,PHY AMER,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,POR BRAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1173,9,4,0,CFK07,10,NCRMP,24.5823,-81.26749,2312777,SCO SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,ACR CERV,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,AGA FRAG,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,AGA HUMI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,AGA LAMA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,CLA ABRU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,COL NATA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,DIC STOK,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,DIP LABY,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,EUS FAST,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,FAV FRAG,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,HEL CUCU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,ISO RIGI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,MAD AURE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,MAD DECA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,MAD FORM,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,MAD SENA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,MAN AREO,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,MEA MEAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,MUS ANGU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,MYC ALIC,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,MYC LAMA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,OCU DIFF,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,ORB ANNU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,ORB FAVE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,ORB FRAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,POR DIVA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,POR FURC,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,POR SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,PSE CLIV,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,PSE STRI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,SCO CUBE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,SCO LACE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,SID RADI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,SID SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,SOL BOUR,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,SOL HYAD,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,ACR PALM,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,AGA SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,ISO SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,MYC FERO,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,OCU SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,PHY AMER,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,POR BRAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,1199,9,4,0,CFK06,10,NCRMP,24.63354,-81.07924,2544254,SCO SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,ACR CERV,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,AGA AGAR,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,AGA FRAG,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,AGA HUMI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,AGA LAMA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,CLA ABRU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,COL NATA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,DIC STOK,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,DIP LABY,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,EUS FAST,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,FAV FRAG,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,HEL CUCU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,ISO RIGI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,MAD AURE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,MAD DECA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,MAD FORM,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,MAD SENA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,MAN AREO,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,MEA MEAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,MUS ANGU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,MYC ALIC,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,MYC LAMA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,OCU DIFF,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,ORB ANNU,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,ORB FAVE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,ORB FRAN,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,POR DIVA,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,POR FURC,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,POR PORI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,POR SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,PSE CLIV,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,PSE STRI,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,SCO CUBE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,SCO LACE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,SID SIDE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,SID SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,SOL BOUR,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,SOL HYAD,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,STE INTE,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,ACR PALM,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,AGA SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,ISO SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,MYC FERO,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,OCU SPE.,0,0,,,,,,AA,A
NCRMP_GRP,FLK,2022,9574,9,2,0,CFK02,10,DRM,24.79818,-80.74153,3227879,PHY AMER,0,0,,,,,,AA,A
