"REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETE","METER","RUG"
"FLK",1314,1,2024,6,27,"SPGR_LR","CFK07",24.48253,-81.70039,1979643,"Lower Keys",8,"Forereef",4,"West_Sambo",20,NA,1,"CD2",7.01039977566721,7.31519976591361,15,"9",0.52
"FLK",1314,1,2024,6,27,"SPGR_LR","CFK07",24.48253,-81.70039,1979643,"Lower Keys",8,"Forereef",4,"West_Sambo",20,NA,1,"CD2",7.01039977566721,7.31519976591361,15,"10",0.47
"FLK",1314,1,2024,6,27,"SPGR_LR","CFK07",24.48253,-81.70039,1979643,"Lower Keys",8,"Forereef",4,"West_Sambo",20,NA,1,"CD2",7.01039977566721,7.31519976591361,15,"11",0.52
"FLK",1314,1,2024,6,27,"SPGR_LR","CFK07",24.48253,-81.70039,1979643,"Lower Keys",8,"Forereef",4,"West_Sambo",20,NA,1,"CD2",7.01039977566721,7.31519976591361,15,"12",0.06
"FLK",1314,1,2024,6,27,"SPGR_LR","CFK07",24.48253,-81.70039,1979643,"Lower Keys",8,"Forereef",4,"West_Sambo",20,NA,1,"CD2",7.01039977566721,7.31519976591361,15,"13",0.09
"FLK",1314,1,2024,6,27,"SPGR_LR","CFK07",24.48253,-81.70039,1979643,"Lower Keys",8,"Forereef",4,"West_Sambo",20,NA,1,"CD2",7.01039977566721,7.31519976591361,15,"14",0.13
"FLK",1314,1,2024,6,27,"SPGR_LR","CFK07",24.48253,-81.70039,1979643,"Lower Keys",8,"Forereef",4,"West_Sambo",20,NA,1,"CD2",7.01039977566721,7.31519976591361,15,"15",0.15
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"1",0.38
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"2",0.73
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"3",0.7
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"4",0.58
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"5",0.58
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"6",0.33
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"7",0.3
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"8",0.37
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"9",0.46
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"10",0.55
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"11",0.5
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"12",0.24
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"13",0.31
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"14",0.42
"FLK",1068,1,2024,6,27,"CONT_MR","CFK07",24.45458,-81.94784,1923419,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.44879969763841,9.75359968788481,15,"15",0.31
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"1",0.2
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"2",0.5
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"3",0.35
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"4",0.6
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"5",0.3
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"6",0.15
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"7",0.3
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"8",0.75
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"9",0.3
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"10",0.25
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"11",0.6
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"12",0.4
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"13",0.5
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"14",0.3
"FLK",1235,1,2024,6,27,"SPGR_MR","CFK11",24.43405,-81.98298,1890978,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD4",17.9831994245376,19.2023993855232,15,"15",0.35
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"1",0.7
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"2",0.8
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"3",0.6
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"4",1.1
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"5",0.9
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"6",0.7
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"7",0.9
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"8",0.5
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"9",0.45
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"10",0.75
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"11",0.8
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"12",0.4
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"13",0.4
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"14",0.5
"FLK",1237,1,2024,6,27,"SPGR_MR","CFK09",24.44529,-81.98013,1907896,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD3",16.4591994733056,18.287999414784,15,"15",0.35
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"1",0.9
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"2",0.6
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"3",0.65
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"4",0.3
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"5",0.65
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"6",0.7
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"7",1.6
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"8",0.7
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"9",0.9
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"10",0.7
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"11",0.95
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"12",0.7
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"13",0.75
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"14",0.7
"FLK",1024,1,2024,6,27,"ISOL_HR","CFK02",24.46666,-82.00258,1948018,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.667999658624,11.8871996196096,15,"15",0.2
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"1",0.7
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"2",0.8
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"3",2.1
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"4",1.8
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"5",1.8
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"6",1.6
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"7",0.7
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"8",0.9
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"9",1
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"10",2
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"11",2
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"12",2
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"13",1.8
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"14",1.5
"FLK",1025,1,2024,6,27,"ISOL_HR","CFK02",24.46708,-81.95715,1948110,"Lower Keys",8,"Mid Channel",2,"Unprotected",0,NA,0,"CD0",10.9727996488704,12.8015995903488,15,"15",1.3
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"1",0.5
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"2",0.3
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"3",0.2
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"4",0.8
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"5",0.7
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"6",0.8
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"7",1
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"8",0.2
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"9",0.2
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"10",0.25
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"11",0.2
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"12",0.25
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"13",0.2
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"14",0.3
"FLK",1157,1,2024,6,27,"CONT_MR","CFK07",24.45515,-81.95119,1925046,"Lower Keys",8,"Forereef",4,"Unprotected",0,NA,0,"CD2",9.14399970739201,10.3631996683776,15,"15",0.7
"FLK",1334,1,2024,7,11,"SPGR_LR","CFK07",25.22668,-80.20502,3854180,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",10.3631996683776,10.9727996488704,15,"1",0.1
"FLK",1334,1,2024,7,11,"SPGR_LR","CFK07",25.22668,-80.20502,3854180,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",10.3631996683776,10.9727996488704,15,"2",0.4
"FLK",1334,1,2024,7,11,"SPGR_LR","CFK07",25.22668,-80.20502,3854180,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",10.3631996683776,10.9727996488704,15,"3",0.5
"FLK",1334,1,2024,7,11,"SPGR_LR","CFK07",25.22668,-80.20502,3854180,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",10.3631996683776,10.9727996488704,15,"4",0.1
"FLK",1334,1,2024,7,11,"SPGR_LR","CFK07",25.22668,-80.20502,3854180,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",10.3631996683776,10.9727996488704,15,"5",0.2
"FLK",1334,1,2024,7,11,"SPGR_LR","CFK07",25.22668,-80.20502,3854180,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",10.3631996683776,10.9727996488704,15,"6",0.1
"FLK",1334,1,2024,7,11,"SPGR_LR","CFK07",25.22668,-80.20502,3854180,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",10.3631996683776,10.9727996488704,15,"7",0.2
"FLK",1334,1,2024,7,11,"SPGR_LR","CFK07",25.22668,-80.20502,3854180,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",10.3631996683776,10.9727996488704,15,"8",0.4
"FLK",1334,1,2024,7,11,"SPGR_LR","CFK07",25.22668,-80.20502,3854180,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",10.3631996683776,10.9727996488704,15,"9",0
"FLK",1334,1,2024,7,11,"SPGR_LR","CFK07",25.22668,-80.20502,3854180,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",10.3631996683776,10.9727996488704,15,"10",0.3
"FLK",1334,1,2024,7,11,"SPGR_LR","CFK07",25.22668,-80.20502,3854180,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",10.3631996683776,10.9727996488704,15,"11",0.4
"FLK",1334,1,2024,7,11,"SPGR_LR","CFK07",25.22668,-80.20502,3854180,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",10.3631996683776,10.9727996488704,15,"12",0.4
"FLK",1334,1,2024,7,11,"SPGR_LR","CFK07",25.22668,-80.20502,3854180,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",10.3631996683776,10.9727996488704,15,"13",0.3
"FLK",1334,1,2024,7,11,"SPGR_LR","CFK07",25.22668,-80.20502,3854180,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",10.3631996683776,10.9727996488704,15,"14",0.2
"FLK",1334,1,2024,7,11,"SPGR_LR","CFK07",25.22668,-80.20502,3854180,"Upper Keys",11,"Forereef",4,"Carysfort",1,NA,1,"CD2",10.3631996683776,10.9727996488704,15,"15",0
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"1",0.38
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"2",0.19
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"3",0.21
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"4",0.22
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"5",0.18
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"6",0.2
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"7",0.32
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"8",0.45
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"9",0.16
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"10",0.18
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"11",0.08
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"12",0.27
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"13",0.25
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"14",0.19
"FLK",1322,1,2024,7,10,"SPGR_LR","CFK06",24.76487,-80.75495,3105412,"Middle Keys",9,"Forereef",4,"Tennessee",13,NA,1,"CD2",7.92479974640641,8.22959973665281,15,"15",0.29
