REGION,PRIMARY_SAMPLE_UNIT,STATION_NR,YEAR,MONTH,DAY,HABITAT_CD,MEAN_RUG,LAT_DEGREES,LON_DEGREES,MAPGRID_NR,SUB_REGION_NR,ZONE_NR,MPA_NR,PROT,DEPTH_STRAT,MIN_DEPTH,MAX_DEPTH,METERS_COMPLETED,SPECIES_CD,N,JUV,MAX_DIAMETER,PERP_DIAMETER,HEIGHT,OLD_MORT,RECENT_MORT,BLEACH_CONDITION,DISEASE,survey_type,analysis_group,strat_cora
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SID RADI,1,0,5,.,2,75,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SID SIDE,1,0,43,.,22,85,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SID SIDE,1,0,5,.,1,0,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SID SIDE,1,0,5,.,1,0,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SID SIDE,1,0,13,.,7,80,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SID SIDE,1,0,70,.,38,85,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SID SIDE,1,0,10,.,3,20,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SID SIDE,1,0,11,.,6,15,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SID SIDE,1,0,24,.,10,85,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SID SIDE,1,0,20,.,5,10,0,N,P,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SID SIDE,1,0,20,.,8,50,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SID SIDE,1,0,7,.,3,75,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SID SIDE,1,0,40,.,25,90,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SID SIDE,1,0,7,.,2,5,0,P,A,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SID SIDE,1,0,6,.,2,85,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SOL BOUR,1,0,20,.,15,0,0,N,A,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,SOL HYAD,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9560,2,2022,10,17,SPGR_HR,0.325,24.94144,-80.50294,3517626,10,4,0,0,CD2,6.4,6.4,10,STE INTE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK07
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,ACR CERV,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,AGA AGAR,1,0,7,.,2,0,0,T,A,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,AGA FRAG,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,AGA HUMI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,AGA LAMA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,AGA SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,CLA ABRU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,COL NATA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,DIC STOK,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,DIP LABY,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,EUS FAST,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,FAV FRAG,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,HEL CUCU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,ISO SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,MAD AURE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,MAD DECA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,MAN AREO,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,MEA MEAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,MON CAVE,1,0,6,.,3,10,0,P,A,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,MUS ANGU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,MYC ALIC,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,MYC FERO,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,MYC LAMA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,OCU SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,ORB ANNU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,ORB FAVE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,ORB FRAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,PHY AMER,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,POR ASTR,1,0,7,.,2,2,0,N,A,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,POR ASTR,1,0,4,.,2,0,0,N,A,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,POR BRAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,POR DIVA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,POR FURC,1,0,4,.,3,0,0,P,A,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,POR PORI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,PSE CLIV,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,PSE STRI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,SCO CUBE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,SCO SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,SID RADI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,SID SIDE,1,0,6,.,3,0,0,N,A,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,SID SIDE,1,0,5,.,1,0,0,T,A,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,SID SIDE,1,0,4,.,2,0,0,T,A,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,SOL BOUR,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,SOL HYAD,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9561,2,2022,10,26,SPGR_LR,0.135,24.93971,-80.4743,3515090,10,4,0,0,CD3,14.3,14.3,10,STE INTE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_NA,CFK08
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,ACR CERV,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,AGA AGAR,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,AGA FRAG,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,AGA HUMI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,AGA LAMA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,AGA SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,CLA ABRU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,COL NATA,1,0,100,.,130,80,0,P,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,DIC STOK,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,DIP LABY,1,0,30,.,10,15,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,EUS FAST,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,FAV FRAG,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,HEL CUCU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,ISO SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,MAD AURE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,MAD DECA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,MAN AREO,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,MEA MEAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,MON CAVE,1,0,35,.,22,1,0,P,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,MON CAVE,1,0,20,.,13,80,0,P,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,MON CAVE,1,0,18,.,22,85,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,MON CAVE,1,0,35,.,7,2,0,P,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,MON CAVE,1,0,10,.,3,20,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,MUS ANGU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,MYC ALIC,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,MYC FERO,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,MYC LAMA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,OCU SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,ORB ANNU,1,0,250,.,190,35,1,P,P,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,ORB ANNU,1,0,275,.,195,50,1,P,P,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,ORB ANNU,1,0,35,.,35,80,0,P,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,ORB FAVE,1,0,40,.,28,85,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,ORB FAVE,1,0,80,.,60,90,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,ORB FAVE,1,0,50,.,25,25,0,P,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,ORB FRAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,PHY AMER,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,POR ASTR,1,0,10,.,3,0,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,POR ASTR,1,0,17,.,6,1,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,POR ASTR,1,0,9,.,3,0,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,POR ASTR,1,0,6,.,2,0,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,POR ASTR,1,0,12,.,11,60,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,POR ASTR,1,0,5,.,2,0,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,POR ASTR,1,0,10,.,3,0,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,POR BRAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,POR DIVA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,POR FURC,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,POR PORI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,PSE CLIV,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,PSE STRI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,SCO CUBE,1,0,6,.,1,0,0,P,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,SCO SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,SID RADI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,SID SIDE,1,0,20,.,11,45,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,SID SIDE,1,0,5,.,1,10,0,N,P,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,SID SIDE,1,0,5,.,1,0,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,SID SIDE,1,0,5,.,1,0,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,SID SIDE,1,0,50,.,22,90,0,P,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,SID SIDE,1,0,20,.,5,85,0,P,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,SID SIDE,1,0,5,.,1,0,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,SID SIDE,1,0,6,.,1,0,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,SID SIDE,1,0,15,.,7,5,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,SID SIDE,1,0,18,.,4,0,0,N,A,DRM,NCRMP_GRP,CFK02
FLK,9562,2,2022,10,17,ISOL_MR,2.16,24.93378,-80.55121,3505753,10,2,10,1,CD0,5.8,5.8,10,SID SIDE,1,0,55,.,15,45,0,P,A,DRM,NCRMP_GRP,CFK02
