analysis_group,survey_type,REGION,YEAR,PRIMARY_SAMPLE_UNIT,STATION_NR,SUB_REGION_NR,ZONE_NR,PROT,strat_cora,COV_CAT_A,COV_CAT_B,LPI_total,cat_p,COVER_CAT_CD
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,OTHER,OTHER,100,0,MAG SPE.
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA SPE.
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,MON CAVE
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,TURFA,TURFA,100,53,TUR FREE
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,POR SPE.
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,SOL SPE.
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,OTHER,OTHER,100,0,CYA SPE.
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,MACAL,MACAL,100,0,LOB SPE.
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,POR ASTR
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,OTHER,OTHER,100,0,OTH SPE.
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,1,AGA AGAR
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,1,POR PORI
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,DIC STOK
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA HUMI
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,HEL CUCU
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,SOL BOUR
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,MEA MEAN
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,DIP LABY
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA LAMA
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,MAD DECA
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,ORB FRAN
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,ISO SINU
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,RAMIC,RAMIC,100,0,RAM SPE.
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,ACR CERV
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,ACR PALM
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,PSE STRI
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,EUS FAST
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,COL NATA
MIR_GRP,MIR,FLK,2022,9176,1,11,4,2,CFK07,HCORA,HCORS,100,0,PSE CLIV
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,OTHER,OTHER,100,12,BAR SUB.
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,MACAL,MACAL,100,45,DIC SPE.
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,SCORA,SCORA,100,0,GOR ENCR
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,MACAL,MACAL,100,0,MAC FLES
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,OTHER,OTHER,100,0,MIL SPE.
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,OTHER,OTHER,100,1,PAL SPE.
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,MACAL,MACAL,100,0,PEY SPE.
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,CCALG,CCALG,100,2,RHO CRUS
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,1,SID SIDE
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,SPONG,SPONG,100,0,SPO OTHE
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,TURFA,TURFA,100,3,TUR SEDI
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,SCORA,SCORA,100,6,GOR GORG
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,MACAL,MACAL,100,0,HAL SPE.
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,ORB ANNU
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,SID RADI
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,STE INTE
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,SPONG,SPONG,100,0,CLI SPE.
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,MACAL,MACAL,100,0,MAC CALC
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,1,ORB FAVE
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,OTHER,OTHER,100,0,MAG SPE.
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA SPE.
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,MON CAVE
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,TURFA,TURFA,100,9,TUR FREE
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,POR SPE.
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,SOL SPE.
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,OTHER,OTHER,100,0,CYA SPE.
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,MACAL,MACAL,100,0,LOB SPE.
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,3,POR ASTR
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,OTHER,OTHER,100,0,OTH SPE.
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,4,AGA AGAR
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,2,POR PORI
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,DIC STOK
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA HUMI
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,HEL CUCU
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,SOL BOUR
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,MEA MEAN
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,DIP LABY
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA LAMA
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,MAD DECA
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,ORB FRAN
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,ISO SINU
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,RAMIC,RAMIC,100,0,RAM SPE.
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,11,ACR CERV
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,ACR PALM
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,PSE STRI
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,EUS FAST
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,COL NATA
MIR_GRP,MIR,FLK,2022,9073,1,11,4,2,CFK07,HCORA,HCORS,100,0,PSE CLIV
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,OTHER,OTHER,100,0,BAR SUB.
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,MACAL,MACAL,100,40,DIC SPE.
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,SCORA,SCORA,100,0,GOR ENCR
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,MACAL,MACAL,100,0,MAC FLES
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,OTHER,OTHER,100,0,MIL SPE.
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,OTHER,OTHER,100,2,PAL SPE.
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,MACAL,MACAL,100,0,PEY SPE.
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,CCALG,CCALG,100,0,RHO CRUS
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,SID SIDE
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,SPONG,SPONG,100,1,SPO OTHE
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,TURFA,TURFA,100,0,TUR SEDI
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,SCORA,SCORA,100,0,GOR GORG
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,MACAL,MACAL,100,1,HAL SPE.
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,ORB ANNU
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,SID RADI
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,STE INTE
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,SPONG,SPONG,100,0,CLI SPE.
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,MACAL,MACAL,100,0,MAC CALC
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,ORB FAVE
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,OTHER,OTHER,100,0,MAG SPE.
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA SPE.
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,MON CAVE
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,TURFA,TURFA,100,55,TUR FREE
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,POR SPE.
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,SOL SPE.
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,OTHER,OTHER,100,0,CYA SPE.
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,MACAL,MACAL,100,1,LOB SPE.
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,POR ASTR
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,OTHER,OTHER,100,0,OTH SPE.
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA AGAR
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,POR PORI
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,DIC STOK
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA HUMI
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,HEL CUCU
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,SOL BOUR
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,MEA MEAN
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,DIP LABY
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA LAMA
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,MAD DECA
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,ORB FRAN
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,ISO SINU
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,RAMIC,RAMIC,100,0,RAM SPE.
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,ACR CERV
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,ACR PALM
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,PSE STRI
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,EUS FAST
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,COL NATA
MIR_GRP,MIR,FLK,2022,9180,1,11,4,2,CFK07,HCORA,HCORS,100,0,PSE CLIV
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,OTHER,OTHER,100,0,BAR SUB.
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,MACAL,MACAL,100,70,DIC SPE.
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,SCORA,SCORA,100,0,GOR ENCR
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,MACAL,MACAL,100,0,MAC FLES
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,OTHER,OTHER,100,1,MIL SPE.
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,OTHER,OTHER,100,0,PAL SPE.
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,MACAL,MACAL,100,0,PEY SPE.
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,CCALG,CCALG,100,1,RHO CRUS
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,1,SID SIDE
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,SPONG,SPONG,100,5,SPO OTHE
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,TURFA,TURFA,100,6,TUR SEDI
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,SCORA,SCORA,100,3,GOR GORG
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,MACAL,MACAL,100,0,HAL SPE.
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,ORB ANNU
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,1,SID RADI
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,STE INTE
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,SPONG,SPONG,100,0,CLI SPE.
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,MACAL,MACAL,100,0,MAC CALC
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,1,ORB FAVE
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,OTHER,OTHER,100,0,MAG SPE.
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA SPE.
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,MON CAVE
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,TURFA,TURFA,100,8,TUR FREE
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,POR SPE.
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,SOL SPE.
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,OTHER,OTHER,100,0,CYA SPE.
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,MACAL,MACAL,100,0,LOB SPE.
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,1,POR ASTR
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,OTHER,OTHER,100,0,OTH SPE.
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,1,AGA AGAR
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,1,POR PORI
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,DIC STOK
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA HUMI
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,HEL CUCU
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,SOL BOUR
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,MEA MEAN
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,DIP LABY
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA LAMA
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,MAD DECA
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,ORB FRAN
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,ISO SINU
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,RAMIC,RAMIC,100,0,RAM SPE.
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,ACR CERV
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,ACR PALM
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,PSE STRI
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,EUS FAST
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,COL NATA
MIR_GRP,MIR,FLK,2022,9256,1,11,4,2,CFK07,HCORA,HCORS,100,0,PSE CLIV
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,OTHER,OTHER,100,31,BAR SUB.
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,MACAL,MACAL,100,26,DIC SPE.
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,SCORA,SCORA,100,1,GOR ENCR
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,MACAL,MACAL,100,0,MAC FLES
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,OTHER,OTHER,100,0,MIL SPE.
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,OTHER,OTHER,100,0,PAL SPE.
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,MACAL,MACAL,100,0,PEY SPE.
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,CCALG,CCALG,100,0,RHO CRUS
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,SID SIDE
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,SPONG,SPONG,100,1,SPO OTHE
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,TURFA,TURFA,100,0,TUR SEDI
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,SCORA,SCORA,100,1,GOR GORG
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,MACAL,MACAL,100,0,HAL SPE.
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,ORB ANNU
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,SID RADI
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,STE INTE
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,SPONG,SPONG,100,1,CLI SPE.
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,MACAL,MACAL,100,0,MAC CALC
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,ORB FAVE
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,OTHER,OTHER,100,0,MAG SPE.
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA SPE.
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,MON CAVE
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,TURFA,TURFA,100,39,TUR FREE
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,POR SPE.
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,SOL SPE.
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,OTHER,OTHER,100,0,CYA SPE.
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,MACAL,MACAL,100,0,LOB SPE.
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,POR ASTR
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,OTHER,OTHER,100,0,OTH SPE.
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA AGAR
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,POR PORI
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,DIC STOK
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA HUMI
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,HEL CUCU
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,SOL BOUR
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,MEA MEAN
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,DIP LABY
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA LAMA
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,MAD DECA
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,ORB FRAN
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,ISO SINU
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,RAMIC,RAMIC,100,0,RAM SPE.
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,ACR CERV
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,ACR PALM
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,PSE STRI
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,EUS FAST
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,COL NATA
MIR_GRP,MIR,FLK,2022,9083,1,11,4,2,CFK07,HCORA,HCORS,100,0,PSE CLIV
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,OTHER,OTHER,100,0,BAR SUB.
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,MACAL,MACAL,100,44,DIC SPE.
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,SCORA,SCORA,100,0,GOR ENCR
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,MACAL,MACAL,100,0,MAC FLES
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,OTHER,OTHER,100,3,MIL SPE.
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,OTHER,OTHER,100,9,PAL SPE.
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,MACAL,MACAL,100,0,PEY SPE.
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,CCALG,CCALG,100,1,RHO CRUS
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,HCORA,HCORS,100,0,SID SIDE
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,SPONG,SPONG,100,0,SPO OTHE
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,TURFA,TURFA,100,3,TUR SEDI
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,SCORA,SCORA,100,4,GOR GORG
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,MACAL,MACAL,100,2,HAL SPE.
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,HCORA,HCORS,100,0,ORB ANNU
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,HCORA,HCORS,100,0,SID RADI
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,HCORA,HCORS,100,0,STE INTE
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,SPONG,SPONG,100,0,CLI SPE.
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,MACAL,MACAL,100,0,MAC CALC
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,HCORA,HCORS,100,3,ORB FAVE
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,OTHER,OTHER,100,0,MAG SPE.
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,HCORA,HCORS,100,0,AGA SPE.
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,HCORA,HCORS,100,0,MON CAVE
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,TURFA,TURFA,100,18,TUR FREE
MIR_GRP,MIR,FLK,2022,9082,1,11,4,2,CFK07,HCORA,HCORS,100,0,POR SPE.
