analysis_group,PRIMARY_SAMPLE_UNIT,SPECIES_CD,MAX_DIAMETER,md_count,YEAR,REGION,SUB_REGION_NR,strat_cora,METERS_COMPLETED,x_psu,y_psu,dens_psu
NCRMP_GRP,9515,ACR CERV,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9515,COL NATA,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9515,DIC STOK,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9515,DIP LABY,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9515,EUS FAST,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9515,MEA MEAN,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9515,MON CAVE,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9515,PSE CLIV,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9515,PSE STRI,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9516,ACR CERV,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9516,COL NATA,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9516,DIC STOK,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9516,DIP LABY,9,1,2022,FLK,12,CFK07,10,1,9,0.1
NCRMP_GRP,9516,EUS FAST,6,1,2022,FLK,12,CFK07,10,1,6,0.1
NCRMP_GRP,9516,MEA MEAN,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9516,MON CAVE,6,1,2022,FLK,12,CFK07,10,1,6,0.1
NCRMP_GRP,9516,MON CAVE,11,1,2022,FLK,12,CFK07,10,1,11,0.1
NCRMP_GRP,9516,PSE CLIV,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9516,PSE STRI,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9517,ACR CERV,8,1,2022,FLK,12,CFK02,10,1,8,0.1
NCRMP_GRP,9517,ACR CERV,11,1,2022,FLK,12,CFK02,10,1,11,0.1
NCRMP_GRP,9517,ACR CERV,26,1,2022,FLK,12,CFK02,10,1,26,0.1
NCRMP_GRP,9517,ACR CERV,50,1,2022,FLK,12,CFK02,10,1,50,0.1
NCRMP_GRP,9517,COL NATA,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9517,DIC STOK,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9517,DIP LABY,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9517,EUS FAST,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9517,MEA MEAN,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9517,MON CAVE,9,1,2022,FLK,12,CFK02,10,1,9,0.1
NCRMP_GRP,9517,PSE CLIV,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9517,PSE STRI,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9518,ACR CERV,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9518,COL NATA,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9518,DIC STOK,20,1,2022,FLK,12,CFK07,10,1,20,0.1
NCRMP_GRP,9518,DIP LABY,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9518,EUS FAST,5,1,2022,FLK,12,CFK07,10,1,5,0.1
NCRMP_GRP,9518,MEA MEAN,12,1,2022,FLK,12,CFK07,10,1,12,0.1
NCRMP_GRP,9518,MON CAVE,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9518,PSE CLIV,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9518,PSE STRI,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9519,ACR CERV,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9519,COL NATA,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9519,DIC STOK,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9519,DIP LABY,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9519,EUS FAST,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9519,MEA MEAN,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9519,MON CAVE,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9519,PSE CLIV,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9519,PSE STRI,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9520,ACR CERV,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9520,COL NATA,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9520,DIC STOK,8,1,2022,FLK,12,CFK02,10,1,8,0.1
NCRMP_GRP,9520,DIP LABY,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9520,EUS FAST,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9520,MEA MEAN,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9520,MON CAVE,7,1,2022,FLK,12,CFK02,10,1,7,0.1
NCRMP_GRP,9520,PSE CLIV,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9520,PSE STRI,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9521,ACR CERV,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9521,COL NATA,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9521,DIC STOK,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9521,DIP LABY,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9521,EUS FAST,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9521,MEA MEAN,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9521,MON CAVE,6,1,2022,FLK,12,CFK02,10,1,6,0.1
NCRMP_GRP,9521,PSE CLIV,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9521,PSE STRI,NA,0,2022,FLK,12,CFK02,10,0,NA,0
NCRMP_GRP,9522,ACR CERV,NA,0,2022,FLK,12,CFK03,10,0,NA,0
NCRMP_GRP,9522,COL NATA,NA,0,2022,FLK,12,CFK03,10,0,NA,0
NCRMP_GRP,9522,DIC STOK,5,2,2022,FLK,12,CFK03,10,2,5,0.2
NCRMP_GRP,9522,DIC STOK,7,1,2022,FLK,12,CFK03,10,1,7,0.1
NCRMP_GRP,9522,DIP LABY,NA,0,2022,FLK,12,CFK03,10,0,NA,0
NCRMP_GRP,9522,EUS FAST,NA,0,2022,FLK,12,CFK03,10,0,NA,0
NCRMP_GRP,9522,MEA MEAN,NA,0,2022,FLK,12,CFK03,10,0,NA,0
NCRMP_GRP,9522,MON CAVE,NA,0,2022,FLK,12,CFK03,10,0,NA,0
NCRMP_GRP,9522,PSE CLIV,NA,0,2022,FLK,12,CFK03,10,0,NA,0
NCRMP_GRP,9522,PSE STRI,NA,0,2022,FLK,12,CFK03,10,0,NA,0
NCRMP_GRP,9523,ACR CERV,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9523,COL NATA,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9523,DIC STOK,4,1,2022,FLK,12,CFK07,10,1,4,0.1
NCRMP_GRP,9523,DIC STOK,6,1,2022,FLK,12,CFK07,10,1,6,0.1
NCRMP_GRP,9523,DIP LABY,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9523,EUS FAST,7,1,2022,FLK,12,CFK07,10,1,7,0.1
NCRMP_GRP,9523,MEA MEAN,6,1,2022,FLK,12,CFK07,10,1,6,0.1
NCRMP_GRP,9523,MON CAVE,5,1,2022,FLK,12,CFK07,10,1,5,0.1
NCRMP_GRP,9523,PSE CLIV,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9523,PSE STRI,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9524,ACR CERV,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9524,COL NATA,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9524,DIC STOK,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9524,DIP LABY,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9524,EUS FAST,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9524,MEA MEAN,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9524,MON CAVE,4,2,2022,FLK,12,CFK07,10,2,4,0.2
NCRMP_GRP,9524,PSE CLIV,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9524,PSE STRI,NA,0,2022,FLK,12,CFK07,10,0,NA,0
NCRMP_GRP,9526,ACR CERV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9526,COL NATA,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9526,DIC STOK,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9526,DIP LABY,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9526,EUS FAST,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9526,MEA MEAN,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9526,MON CAVE,30,1,2022,FLK,11,CFK02,10,1,30,0.1
NCRMP_GRP,9526,PSE CLIV,16,1,2022,FLK,11,CFK02,10,1,16,0.1
NCRMP_GRP,9526,PSE CLIV,35,1,2022,FLK,11,CFK02,10,1,35,0.1
NCRMP_GRP,9526,PSE CLIV,50,1,2022,FLK,11,CFK02,10,1,50,0.1
NCRMP_GRP,9526,PSE STRI,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9527,ACR CERV,NA,0,2022,FLK,11,CFK07,10,0,NA,0
NCRMP_GRP,9527,COL NATA,NA,0,2022,FLK,11,CFK07,10,0,NA,0
NCRMP_GRP,9527,DIC STOK,NA,0,2022,FLK,11,CFK07,10,0,NA,0
NCRMP_GRP,9527,DIP LABY,NA,0,2022,FLK,11,CFK07,10,0,NA,0
NCRMP_GRP,9527,EUS FAST,NA,0,2022,FLK,11,CFK07,10,0,NA,0
NCRMP_GRP,9527,MEA MEAN,NA,0,2022,FLK,11,CFK07,10,0,NA,0
NCRMP_GRP,9527,MON CAVE,11,1,2022,FLK,11,CFK07,10,1,11,0.1
NCRMP_GRP,9527,PSE CLIV,NA,0,2022,FLK,11,CFK07,10,0,NA,0
NCRMP_GRP,9527,PSE STRI,NA,0,2022,FLK,11,CFK07,10,0,NA,0
NCRMP_GRP,9528,ACR CERV,NA,0,2022,FLK,11,CFK07,10,0,NA,0
NCRMP_GRP,9528,COL NATA,NA,0,2022,FLK,11,CFK07,10,0,NA,0
NCRMP_GRP,9528,DIC STOK,NA,0,2022,FLK,11,CFK07,10,0,NA,0
NCRMP_GRP,9528,DIP LABY,NA,0,2022,FLK,11,CFK07,10,0,NA,0
NCRMP_GRP,9528,EUS FAST,6,1,2022,FLK,11,CFK07,10,1,6,0.1
NCRMP_GRP,9528,EUS FAST,7,1,2022,FLK,11,CFK07,10,1,7,0.1
NCRMP_GRP,9528,EUS FAST,11,2,2022,FLK,11,CFK07,10,2,11,0.2
NCRMP_GRP,9528,MEA MEAN,NA,0,2022,FLK,11,CFK07,10,0,NA,0
NCRMP_GRP,9528,MON CAVE,9,1,2022,FLK,11,CFK07,10,1,9,0.1
NCRMP_GRP,9528,PSE CLIV,NA,0,2022,FLK,11,CFK07,10,0,NA,0
NCRMP_GRP,9528,PSE STRI,NA,0,2022,FLK,11,CFK07,10,0,NA,0
NCRMP_GRP,9529,ACR CERV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9529,COL NATA,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9529,DIC STOK,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9529,DIP LABY,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9529,EUS FAST,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9529,MEA MEAN,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9529,MON CAVE,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9529,PSE CLIV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9529,PSE STRI,15,1,2022,FLK,11,CFK02,10,1,15,0.1
NCRMP_GRP,9530,ACR CERV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9530,COL NATA,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9530,DIC STOK,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9530,DIP LABY,25,1,2022,FLK,11,CFK02,10,1,25,0.1
NCRMP_GRP,9530,EUS FAST,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9530,MEA MEAN,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9530,MON CAVE,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9530,PSE CLIV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9530,PSE STRI,25,1,2022,FLK,11,CFK02,10,1,25,0.1
NCRMP_GRP,9531,ACR CERV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9531,COL NATA,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9531,DIC STOK,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9531,DIP LABY,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9531,EUS FAST,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9531,MEA MEAN,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9531,MON CAVE,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9531,PSE CLIV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9531,PSE STRI,8,1,2022,FLK,11,CFK02,10,1,8,0.1
NCRMP_GRP,9532,ACR CERV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9532,COL NATA,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9532,DIC STOK,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9532,DIP LABY,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9532,EUS FAST,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9532,MEA MEAN,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9532,MON CAVE,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9532,PSE CLIV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9532,PSE STRI,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9533,ACR CERV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9533,COL NATA,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9533,DIC STOK,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9533,DIP LABY,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9533,EUS FAST,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9533,MEA MEAN,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9533,MON CAVE,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9533,PSE CLIV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9533,PSE STRI,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9534,ACR CERV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9534,COL NATA,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9534,DIC STOK,7,1,2022,FLK,11,CFK02,10,1,7,0.1
NCRMP_GRP,9534,DIP LABY,25,1,2022,FLK,11,CFK02,10,1,25,0.1
NCRMP_GRP,9534,EUS FAST,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9534,MEA MEAN,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9534,MON CAVE,20,1,2022,FLK,11,CFK02,10,1,20,0.1
NCRMP_GRP,9534,PSE CLIV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9534,PSE STRI,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9535,ACR CERV,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9535,COL NATA,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9535,DIC STOK,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9535,DIP LABY,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9535,EUS FAST,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9535,MEA MEAN,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9535,MON CAVE,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9535,PSE CLIV,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9535,PSE STRI,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9536,ACR CERV,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9536,COL NATA,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9536,DIC STOK,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9536,DIP LABY,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9536,EUS FAST,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9536,MEA MEAN,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9536,MON CAVE,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9536,PSE CLIV,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9536,PSE STRI,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9537,ACR CERV,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9537,COL NATA,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9537,DIC STOK,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9537,DIP LABY,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9537,EUS FAST,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9537,MEA MEAN,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9537,MON CAVE,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9537,PSE CLIV,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9537,PSE STRI,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9538,ACR CERV,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9538,COL NATA,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9538,DIC STOK,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9538,DIP LABY,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9538,EUS FAST,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9538,MEA MEAN,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9538,MON CAVE,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9538,PSE CLIV,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9538,PSE STRI,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9539,ACR CERV,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9539,COL NATA,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9539,DIC STOK,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9539,DIP LABY,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9539,EUS FAST,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9539,MEA MEAN,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9539,MON CAVE,7,1,2022,FLK,11,CFK03,10,1,7,0.1
NCRMP_GRP,9539,MON CAVE,10,2,2022,FLK,11,CFK03,10,2,10,0.2
NCRMP_GRP,9539,PSE CLIV,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9539,PSE STRI,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9540,ACR CERV,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9540,COL NATA,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9540,DIC STOK,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9540,DIP LABY,5,1,2022,FLK,11,CFK03,10,1,5,0.1
NCRMP_GRP,9540,DIP LABY,8,1,2022,FLK,11,CFK03,10,1,8,0.1
NCRMP_GRP,9540,EUS FAST,4,2,2022,FLK,11,CFK03,10,2,4,0.2
NCRMP_GRP,9540,EUS FAST,5,1,2022,FLK,11,CFK03,10,1,5,0.1
NCRMP_GRP,9540,EUS FAST,6,1,2022,FLK,11,CFK03,10,1,6,0.1
NCRMP_GRP,9540,EUS FAST,8,1,2022,FLK,11,CFK03,10,1,8,0.1
NCRMP_GRP,9540,MEA MEAN,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9540,MON CAVE,4,1,2022,FLK,11,CFK03,10,1,4,0.1
NCRMP_GRP,9540,PSE CLIV,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9540,PSE STRI,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9541,ACR CERV,NA,0,2022,FLK,11,CFK06,10,0,NA,0
NCRMP_GRP,9541,COL NATA,NA,0,2022,FLK,11,CFK06,10,0,NA,0
NCRMP_GRP,9541,DIC STOK,4,2,2022,FLK,11,CFK06,10,2,4,0.2
NCRMP_GRP,9541,DIP LABY,5,1,2022,FLK,11,CFK06,10,1,5,0.1
NCRMP_GRP,9541,EUS FAST,NA,0,2022,FLK,11,CFK06,10,0,NA,0
NCRMP_GRP,9541,MEA MEAN,NA,0,2022,FLK,11,CFK06,10,0,NA,0
NCRMP_GRP,9541,MON CAVE,NA,0,2022,FLK,11,CFK06,10,0,NA,0
NCRMP_GRP,9541,PSE CLIV,NA,0,2022,FLK,11,CFK06,10,0,NA,0
NCRMP_GRP,9541,PSE STRI,NA,0,2022,FLK,11,CFK06,10,0,NA,0
NCRMP_GRP,9542,ACR CERV,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9542,COL NATA,5,1,2022,FLK,11,CFK03,10,1,5,0.1
NCRMP_GRP,9542,DIC STOK,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9542,DIP LABY,9,1,2022,FLK,11,CFK03,10,1,9,0.1
NCRMP_GRP,9542,EUS FAST,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9542,MEA MEAN,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9542,MON CAVE,5,1,2022,FLK,11,CFK03,10,1,5,0.1
NCRMP_GRP,9542,MON CAVE,7,1,2022,FLK,11,CFK03,10,1,7,0.1
NCRMP_GRP,9542,MON CAVE,8,1,2022,FLK,11,CFK03,10,1,8,0.1
NCRMP_GRP,9542,MON CAVE,25,1,2022,FLK,11,CFK03,10,1,25,0.1
NCRMP_GRP,9542,PSE CLIV,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9542,PSE STRI,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9543,ACR CERV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9543,COL NATA,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9543,DIC STOK,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9543,DIP LABY,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9543,EUS FAST,7,1,2022,FLK,11,CFK02,10,1,7,0.1
NCRMP_GRP,9543,MEA MEAN,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9543,MON CAVE,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9543,PSE CLIV,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9543,PSE STRI,NA,0,2022,FLK,11,CFK02,10,0,NA,0
NCRMP_GRP,9544,ACR CERV,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9544,COL NATA,7,1,2022,FLK,11,CFK05,10,1,7,0.1
NCRMP_GRP,9544,DIC STOK,5,2,2022,FLK,11,CFK05,10,2,5,0.2
NCRMP_GRP,9544,DIC STOK,6,1,2022,FLK,11,CFK05,10,1,6,0.1
NCRMP_GRP,9544,DIC STOK,8,2,2022,FLK,11,CFK05,10,2,8,0.2
NCRMP_GRP,9544,DIP LABY,8,1,2022,FLK,11,CFK05,10,1,8,0.1
NCRMP_GRP,9544,EUS FAST,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9544,MEA MEAN,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9544,MON CAVE,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9544,PSE CLIV,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9544,PSE STRI,NA,0,2022,FLK,11,CFK05,10,0,NA,0
NCRMP_GRP,9546,ACR CERV,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9546,COL NATA,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9546,DIC STOK,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9546,DIP LABY,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9546,EUS FAST,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9546,MEA MEAN,NA,0,2022,FLK,11,CFK03,10,0,NA,0
NCRMP_GRP,9546,MON CAVE,NA,0,2022,FLK,11,CFK03,10,0,NA,0
